Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Order_DateTime,Pickup_DateTime,Pickup_Delay_Min,Distance_Km
qckk704255488,24,4.8,12.981615,80.231598,13.051615,80.301598,2022-03-20,18:55:00,19:00:00,Stormy,Medium,motorcycle,Metropolitian,100,Books,2022-03-20 18:55:00,2022-03-20 19:00:00,5.0,10.867232952679263
xvue573462803,34,4.7,26.483042,80.317833,26.523042,80.357833,2022-02-17,15:40:00,15:45:00,Cloudy,Medium,scooter,Urban,80,Sports,2022-02-17 15:40:00,2022-02-17 15:45:00,5.0,5.968779676051491
wkhr930359836,30,4.8,25.454648,81.834502,25.584648,81.964502,2022-02-14,21:20:00,21:25:00,Sunny,Jam,scooter,Metropolitian,110,Electronics,2022-02-14 21:20:00,2022-02-14 21:25:00,5.0,19.47125757951702
sowq920330813,27,4.9,12.316967,76.603067,12.396967,76.683067,2022-04-04,22:15:00,22:25:00,Sandstorms,Low,scooter,Metropolitian,65,Apparel,2022-04-04 22:15:00,2022-04-04 22:25:00,10.0,12.435401342193384
vrqs940352192,28,4.7,23.359033,85.325347,23.419033,85.385347,2022-03-30,21:55:00,22:00:00,Stormy,Jam,scooter,Metropolitian,90,Jewelry,2022-03-30 21:55:00,2022-03-30 22:00:00,5.0,9.055860194305815
nvbh798696689,30,4.7,-22.553227,88.353273,22.563227,88.363273,2022-02-11,11:55:00,12:05:00,Sunny,High,motorcycle,Metropolitian,140,Shoes,2022-02-11 11:55:00,2022-02-11 12:05:00,10.0,20.85246332426502
rvln672676142,20,2.5,13.027018,80.254791,13.137018,80.364791,2022-03-08,23:20:00,23:30:00,Sunny,Low,scooter,Metropolitian,31,Grocery,2022-03-08 23:20:00,2022-03-08 23:30:00,10.0,17.0748796170777
cfzo614681739,32,4.3,17.424114,78.347554,17.454114,78.377554,2022-03-21,20:50:00,20:55:00,Stormy,Jam,motorcycle,Urban,165,Electronics,2022-03-21 20:50:00,2022-03-21 20:55:00,5.0,4.6104561460485325
ftlx849085637,24,5.0,21.173343,72.792731,21.253343,72.872731,2022-03-29,23:35:00,23:45:00,Stormy,Low,motorcycle,Metropolitian,23,Grocery,2022-03-29 23:35:00,2022-03-29 23:45:00,10.0,12.161517993711405
goqp546869599,36,4.7,26.90519,75.810753,27.01519,75.920753,2022-03-04,19:25:00,19:40:00,Windy,Jam,motorcycle,Metropolitian,135,Sports,2022-03-04 19:25:00,2022-03-04 19:40:00,15.0,16.3849009334588
xnhf324555343,22,5.0,23.353783,85.326967,23.413783,85.386967,2022-03-21,22:20:00,22:25:00,Sunny,Low,motorcycle,Urban,80,Shoes,2022-03-21 22:20:00,2022-03-21 22:25:00,5.0,9.056024276265703
okfq670351994,32,4.1,19.1813,72.836191,19.2713,72.926191,2022-03-27,21:40:00,21:50:00,Sandstorms,Jam,motorcycle,Metropolitian,180,Clothing,2022-03-27 21:40:00,2022-03-27 21:50:00,10.0,13.763778584950824
vqnu908430657,23,4.8,30.893244,75.821817,31.033244,75.961817,2022-02-18,17:35:00,17:45:00,Sandstorms,Medium,motorcycle,Metropolitian,100,Shoes,2022-02-18 17:35:00,2022-02-18 17:45:00,10.0,20.50691994390812
jdnb405516049,29,4.9,22.725748,75.898497,22.785747,75.958497,2022-04-03,21:25:00,21:40:00,Windy,Jam,van,Urban,80,Home,2022-04-03 21:25:00,2022-04-03 21:40:00,15.0,9.075344501962313
ahrl256333002,29,4.8,13.054347,80.257221,13.104347,80.307221,2022-04-03,22:30:00,22:45:00,Sandstorms,Low,scooter,Urban,65,Outdoors,2022-04-03 22:30:00,2022-04-03 22:45:00,15.0,7.761350404897176
ubiv969372877,32,4.6,17.433809,78.386744,17.453809,78.406744,2022-03-05,09:40:00,09:55:00,Windy,Low,scooter,Metropolitian,110,Apparel,2022-03-05 09:40:00,2022-03-05 09:55:00,15.0,3.073599739868721
muew213624922,21,4.4,23.416792,85.316842,23.426792,85.326842,2022-03-11,11:35:00,11:40:00,Cloudy,High,scooter,Metropolitian,165,Home,2022-03-11 11:35:00,2022-03-11 11:40:00,5.0,1.509139327532213
dtqa067411703,27,4.9,21.186608,72.794136,21.216608,72.824136,2022-03-17,23:20:00,23:25:00,Windy,Low,scooter,Metropolitian,65,Clothing,2022-03-17 23:20:00,2022-03-17 23:25:00,5.0,4.560738018710983
zrvs788744410,28,4.9,19.12663,72.829976,19.14663,72.849976,2022-03-03,09:25:00,09:35:00,Sunny,Low,motorcycle,Urban,115,Snacks,2022-03-03 09:25:00,2022-03-03 09:35:00,10.0,3.0594028768205965
egmj304248467,39,4.4,21.186608,72.794136,21.316608,72.924136,2022-04-06,17:50:00,17:55:00,Cloudy,Medium,scooter,Metropolitian,170,Jewelry,2022-04-06 17:50:00,2022-04-06 17:55:00,5.0,19.76008092047381
vbps535639731,28,4.7,19.003517,72.82765,19.013517,72.83765,2022-04-01,10:25:00,10:30:00,Cloudy,Low,scooter,Metropolitian,90,Books,2022-04-01 10:25:00,2022-04-01 10:30:00,5.0,1.530259489433465
sgeo494246475,32,4.6,26.902328,75.794257,27.012328,75.904257,2022-04-02,18:10:00,18:25:00,Stormy,Medium,motorcycle,Metropolitian,160,Jewelry,2022-04-02 18:10:00,2022-04-02 18:25:00,15.0,16.385085235064917
atxa703065025,37,5.0,23.333017,85.3172,23.463017,85.4472,2022-03-29,21:35:00,21:45:00,Cloudy,Jam,motorcycle,Metropolitian,185,Jewelry,2022-03-29 21:35:00,2022-03-29 21:45:00,10.0,19.620419296539414
lomk795688051,23,4.3,26.90294,75.793007,27.03294,75.923007,2022-03-20,20:55:00,21:05:00,Windy,Jam,motorcycle,Metropolitian,155,Home,2022-03-20 20:55:00,2022-03-20 21:05:00,10.0,19.36338289365777
dcxw579045447,30,4.8,21.186608,72.794136,21.236608,72.844136,2022-03-17,00:00:00,00:15:00,Fog,Low,scooter,Urban,95,Sports,2022-03-17 00:00:00,2022-03-17 00:15:00,15.0,7.60099056137637
znme011370143,22,4.5,17.424114,78.347554,17.514114,78.437554,2022-03-18,22:45:00,23:00:00,Cloudy,Low,motorcycle,Metropolitian,125,Electronics,2022-03-18 22:45:00,2022-03-18 23:00:00,15.0,13.830282747997778
gwuy222824786,21,4.9,21.160522,72.771477,21.290522,72.901477,2022-03-02,17:55:00,18:10:00,Fog,Medium,motorcycle,Metropolitian,27,Grocery,2022-03-02 17:55:00,2022-03-02 18:10:00,15.0,19.7617064674139
rvnf975802841,32,4.3,-9.959778,76.296106,10.069778,76.406106,2022-02-12,18:50:00,19:00:00,Sunny,Medium,motorcycle,Urban,185,Clothing,2022-02-12 18:50:00,2022-02-12 19:00:00,10.0,20.85246332426502
rasm594979664,31,4.6,12.979166,77.640709,13.089166,77.750709,2022-03-20,22:40:00,22:45:00,Windy,Low,motorcycle,Urban,130,Cosmetics,2022-03-20 22:40:00,2022-03-20 22:45:00,5.0,17.07649014379418
iqtb082269507,39,4.5,21.186438,72.794115,21.266438,72.874115,2022-04-04,22:55:00,23:10:00,Fog,Low,motorcycle,Metropolitian,130,Shoes,2022-04-04 22:55:00,2022-04-04 23:10:00,15.0,12.16101621891181
xurl505419245,39,4.9,23.333017,85.3172,23.343017,85.3272,2022-04-05,08:45:00,09:00:00,Fog,Low,van,Metropolitian,18,Grocery,2022-04-05 08:45:00,2022-04-05 09:00:00,15.0,1.509575604266107
obwi463476694,38,5.0,12.299524,76.64262,12.409524,76.75262,2022-03-02,22:40:00,22:45:00,Sandstorms,Low,motorcycle,Urban,105,Kitchen,2022-03-02 22:40:00,2022-03-02 22:45:00,5.0,17.098754108174983
lrup778626744,31,4.9,18.994237,72.825553,19.044237,72.875553,2022-03-17,17:30:00,17:45:00,Fog,Medium,scooter,Urban,90,Pet Supplies,2022-03-17 17:30:00,2022-03-17 17:45:00,15.0,7.651064458530453
hstm093548627,23,4.5,23.214459,77.434976,23.344459,77.564976,2022-02-12,17:55:00,18:10:00,Sandstorms,Medium,scooter,Metropolitian,105,Home,2022-02-12 17:55:00,2022-02-12 18:10:00,15.0,19.62843373220943
qupt897050737,20,5.0,30.895817,75.813112,30.975817,75.893112,2022-02-14,19:10:00,19:20:00,Windy,Jam,motorcycle,Metropolitian,125,Jewelry,2022-02-14 19:10:00,2022-02-14 19:20:00,10.0,11.719667572431574
tyqt422460621,36,4.4,19.254567,72.848923,19.294567,72.888923,2022-03-19,12:15:00,12:30:00,Stormy,High,motorcycle,Metropolitian,155,Kitchen,2022-03-19 12:15:00,2022-03-19 12:30:00,15.0,6.1163872292651495
jnnb393298211,39,3.6,12.334022,76.618203,12.464022,76.748203,2022-03-18,20:45:00,20:55:00,Sandstorms,Jam,scooter,Metropolitian,155,Snacks,2022-03-18 20:45:00,2022-03-18 20:55:00,10.0,20.205936390186515
ehbr931893900,31,4.6,17.433809,78.386744,17.473809,78.426744,2022-03-09,16:40:00,16:50:00,Windy,Medium,motorcycle,Metropolitian,150,Snacks,2022-03-09 16:40:00,2022-03-09 16:50:00,10.0,6.147038743531219
uhxa495321856,30,4.0,21.173493,72.801953,21.183493,72.811953,2022-03-01,11:15:00,11:20:00,Cloudy,High,scooter,Metropolitian,180,Outdoors,2022-03-01 11:15:00,2022-03-01 11:20:00,5.0,1.520356596171103
hmfk270175965,33,4.9,23.353783,85.326967,23.373783,85.346967,2022-03-13,09:40:00,09:50:00,Fog,Low,motorcycle,Metropolitian,120,Kitchen,2022-03-13 09:40:00,2022-03-13 09:50:00,10.0,3.0188831176824724
dwav251539807,27,5.0,23.233219,77.433571,23.243219,77.443571,2022-02-15,10:25:00,10:30:00,Stormy,Low,van,Metropolitian,75,Kitchen,2022-02-15 10:25:00,2022-02-15 10:30:00,5.0,1.5100935919220129
oknh989237326,32,4.7,12.304569,76.643622,12.384569,76.723622,2022-03-02,22:00:00,22:05:00,Cloudy,Jam,motorcycle,Metropolitian,205,Skincare,2022-03-02 22:00:00,2022-03-02 22:05:00,5.0,12.435689047425893
cxln527845319,21,4.5,26.913483,75.803139,26.983483,75.873139,2022-03-10,17:10:00,17:15:00,Sandstorms,Medium,motorcycle,Metropolitian,90,Shoes,2022-03-10 17:10:00,2022-03-10 17:15:00,5.0,10.427235657896192
psqf821702971,35,4.0,26.90519,75.810753,26.92519,75.830753,2022-03-03,09:30:00,09:45:00,Sandstorms,Low,motorcycle,Metropolitian,170,Skincare,2022-03-03 09:30:00,2022-03-03 09:45:00,15.0,2.979599835600388
gwrj817546610,25,4.8,19.131141,72.813074,19.21114,72.893074,2022-03-27,23:35:00,23:40:00,Sandstorms,Low,motorcycle,Urban,105,Pet Supplies,2022-03-27 23:35:00,2022-03-27 23:40:00,5.0,12.23632280989138
bdto860957849,24,4.6,17.424114,78.347554,17.464114,78.387554,2022-04-01,14:10:00,14:25:00,Sunny,High,scooter,Urban,14,Grocery,2022-04-01 14:10:00,2022-04-01 14:25:00,15.0,6.147194518583758
twby530233320,27,4.2,22.538731,88.364878,22.608731,88.434878,2022-02-12,21:00:00,21:10:00,Cloudy,Jam,motorcycle,Metropolitian,160,Skincare,2022-02-12 21:00:00,2022-02-12 21:10:00,10.0,10.594458830147456
jxam954913142,29,4.7,26.911378,75.789034,26.981378,75.859034,2022-04-04,23:30:00,23:45:00,Windy,Low,scooter,Metropolitian,16,Grocery,2022-04-04 23:30:00,2022-04-04 23:45:00,15.0,10.427321890632737
mzge810042528,21,4.5,17.424114,78.347554,17.454114,78.377554,2022-03-19,21:35:00,21:45:00,Windy,Jam,van,Metropolitian,145,Toys,2022-03-19 21:35:00,2022-03-19 21:45:00,10.0,4.6104561460485325
rcog822369681,30,4.8,23.359194,85.325447,23.429194,85.395447,2022-04-06,23:30:00,23:40:00,Windy,Low,motorcycle,Metropolitian,115,Snacks,2022-04-06 23:30:00,2022-04-06 23:40:00,10.0,10.564981870374387
dyic958195933,34,4.9,11.02091,76.940432,11.11091,77.030432,2022-03-27,23:30:00,23:40:00,Sunny,Low,motorcycle,Metropolitian,110,Clothing,2022-03-27 23:30:00,2022-03-27 23:40:00,10.0,14.021848812228113
htuc307350494,24,4.9,22.310526,73.170937,22.400526,73.260937,2022-03-16,21:15:00,21:20:00,Sandstorms,Jam,motorcycle,Metropolitian,130,Apparel,2022-03-16 21:15:00,2022-03-16 21:20:00,5.0,13.631330662170539
fvev449591625,33,4.7,26.891191,75.802083,26.971191,75.882083,2022-03-08,22:25:00,22:40:00,Cloudy,Low,scooter,Metropolitian,150,Pet Supplies,2022-03-08 22:25:00,2022-03-08 22:40:00,15.0,11.91764994758691
zntq290592944,30,4.7,11.003681,76.975525,11.083681,77.055525,2022-04-06,17:55:00,18:10:00,Sunny,Medium,motorcycle,Metropolitian,19,Grocery,2022-04-06 17:55:00,2022-04-06 18:10:00,15.0,12.464329297636855
askk545036514,20,4.5,18.592718,73.773572,18.602718,73.783572,2022-03-13,08:45:00,09:00:00,Stormy,Low,motorcycle,Metropolitian,85,Kitchen,2022-03-13 08:45:00,2022-03-13 09:00:00,15.0,1.5320260227344966
lrfq444206866,35,5.0,26.90294,75.793007,27.04294,75.933007,2022-03-18,23:20:00,23:35:00,Stormy,Low,motorcycle,Metropolitian,125,Shoes,2022-03-18 23:20:00,2022-03-18 23:35:00,15.0,20.85246332426502
fgrp480789985,20,4.9,23.351489,85.324253,23.421489,85.394253,2022-03-25,17:20:00,17:35:00,Windy,Medium,motorcycle,Metropolitian,130,Jewelry,2022-03-25 17:20:00,2022-03-25 17:35:00,15.0,10.565262855251573
ajzq069946109,25,4.6,18.536562,73.896485,18.666562,74.026485,2022-03-16,19:30:00,19:35:00,Windy,Jam,motorcycle,Urban,145,Outdoors,2022-03-16 19:30:00,2022-03-16 19:35:00,5.0,19.91612261382003
ywau498155908,30,4.7,21.160437,72.774209,21.170437,72.784209,2022-03-19,09:10:00,09:15:00,Cloudy,Low,scooter,Urban,85,Sports,2022-03-19 09:10:00,2022-03-19 09:15:00,5.0,1.520419007277728
zqbq105795400,38,3.7,11.026117,76.944652,11.156117,77.074652,2022-03-25,17:50:00,18:00:00,Windy,Medium,scooter,Metropolitian,180,Electronics,2022-03-25 17:50:00,2022-03-25 18:00:00,10.0,20.252924408847694
aory579075074,38,4.9,21.160437,72.774209,21.200437,72.814209,2022-04-03,16:55:00,17:10:00,Cloudy,Medium,motorcycle,Metropolitian,155,Shoes,2022-04-03 16:55:00,2022-04-03 17:10:00,15.0,6.08138911667686
jdbo324528512,30,4.7,25.450317,81.831681,25.470317,81.851681,2022-02-11,09:55:00,10:00:00,Sandstorms,Low,motorcycle,Urban,140,Toys,2022-02-11 09:55:00,2022-02-11 10:00:00,5.0,2.996242679062324
bqxz307653033,26,4.7,22.753839,75.897429,22.783839,75.927429,2022-03-01,18:10:00,18:25:00,Windy,Medium,scooter,Metropolitian,125,Books,2022-03-01 18:10:00,2022-03-01 18:25:00,15.0,4.537513326842027
fvad700828711,37,4.5,12.981615,80.231598,13.001615,80.251598,2022-03-03,08:10:00,08:20:00,Cloudy,Low,van,Urban,18,Grocery,2022-03-03 08:10:00,2022-03-03 08:20:00,10.0,3.1050761845071997
htwd836174590,30,4.4,12.3085,76.665808,12.4385,76.795808,2022-03-06,20:40:00,20:45:00,Stormy,Jam,motorcycle,Metropolitian,200,Kitchen,2022-03-06 20:40:00,2022-03-06 20:45:00,5.0,20.206901465513806
worr616600522,29,4.9,17.450851,78.379347,17.500851,78.429347,2022-03-13,23:55:00,00:10:00,Windy,Low,scooter,Metropolitian,60,Apparel,2022-03-13 23:55:00,2022-03-14 00:10:00,15.0,7.6833552999308585
vgkt266912077,29,5.0,23.354422,85.3329,23.414422,85.3929,2022-03-24,17:35:00,17:40:00,Fog,Medium,scooter,Urban,50,Kitchen,2022-03-24 17:35:00,2022-03-24 17:40:00,5.0,9.056004306816801
fknp828585467,38,4.8,12.297954,76.665169,12.327954,76.695169,2022-04-05,18:30:00,18:40:00,Fog,Medium,scooter,Urban,95,Toys,2022-04-05 18:30:00,2022-04-05 18:40:00,10.0,4.66365822992199
ywxk264598699,25,4.9,30.902872,75.826808,30.992872,75.916808,2022-02-14,23:45:00,23:55:00,Sunny,Low,scooter,Urban,145,Cosmetics,2022-02-14 23:45:00,2022-02-14 23:55:00,10.0,13.183920915999495
njpt579600176,29,4.9,17.431477,78.40035,17.461477,78.43035,2022-03-28,18:15:00,18:30:00,Sunny,Medium,motorcycle,Other,95,Snacks,2022-03-28 18:15:00,2022-03-28 18:30:00,15.0,4.610367445745231
gyqx312378412,31,3.9,22.753659,75.903365,22.863659,76.013365,2022-03-06,17:35:00,17:50:00,Stormy,Medium,scooter,Metropolitian,155,Electronics,2022-03-06 17:35:00,2022-03-06 17:50:00,15.0,16.635315203255878
zwfe573779158,35,5.0,30.328174,78.049117,30.388174,78.109117,2022-02-13,20:00:00,20:05:00,Cloudy,Jam,motorcycle,Metropolitian,125,Jewelry,2022-02-13 20:00:00,2022-02-13 20:05:00,5.0,8.81211195037857
uhgj339367500,35,4.7,26.90294,75.793007,27.04294,75.933007,2022-03-16,19:25:00,19:35:00,Fog,Jam,van,Metropolitian,185,Electronics,2022-03-16 19:25:00,2022-03-16 19:35:00,10.0,20.85246332426502
mbrh451370093,21,4.6,23.266261,77.379605,23.316261,77.429605,2022-02-13,20:20:00,20:30:00,Stormy,Jam,van,Metropolitian,80,Skincare,2022-02-13 20:20:00,2022-02-13 20:30:00,10.0,7.549092417510281
agmj460062270,30,3.9,11.003669,76.976494,11.133669,77.106494,2022-03-10,20:40:00,20:45:00,Stormy,Jam,scooter,Metropolitian,175,Electronics,2022-03-10 20:40:00,2022-03-10 20:45:00,5.0,20.253686746640145
xuje674579267,38,4.9,17.431668,78.408321,17.481668,78.458321,2022-03-07,22:35:00,22:50:00,Sandstorms,Low,motorcycle,Urban,110,Electronics,2022-03-07 22:35:00,2022-03-07 22:50:00,15.0,7.683740930982834
wywf990937881,33,4.5,18.56245,73.916619,18.60245,73.956619,2022-04-01,13:55:00,14:10:00,Fog,High,motorcycle,Metropolitian,125,Skincare,2022-04-01 13:55:00,2022-04-01 14:10:00,15.0,6.128363939648328
vlgh242073140,20,4.7,22.310237,73.158921,22.370237,73.218921,2022-04-03,18:10:00,18:15:00,Windy,Medium,scooter,Metropolitian,120,Pet Supplies,2022-04-03 18:10:00,2022-04-03 18:15:00,5.0,9.088013799330726
ssry193866943,31,4.9,17.430448,78.418213,17.490448,78.478213,2022-03-26,20:40:00,20:45:00,Sandstorms,Jam,scooter,Other,160,Sports,2022-03-26 20:40:00,2022-03-26 20:45:00,5.0,9.220397882984454
osob251180963,36,4.9,19.22384,72.841347,19.25384,72.871347,2022-04-03,19:30:00,19:40:00,Fog,Jam,motorcycle,Metropolitian,135,Clothing,2022-04-03 19:30:00,2022-04-03 19:40:00,10.0,4.58776137897041
sfbx719327136,35,5.0,22.310329,73.169083,22.380329,73.239083,2022-03-20,21:30:00,21:45:00,Stormy,Jam,motorcycle,Metropolitian,180,Snacks,2022-03-20 21:30:00,2022-03-20 21:45:00,15.0,10.602504075104662
rvhe015106295,31,4.5,22.31279,73.170283,22.39279,73.250283,2022-03-16,18:10:00,18:20:00,Fog,Medium,motorcycle,Metropolitian,200,Cosmetics,2022-03-16 18:10:00,2022-03-16 18:20:00,10.0,12.116848260956994
nyih637882432,23,4.8,19.103249,72.846749,19.233249,72.976749,2022-03-20,20:25:00,20:30:00,Sunny,Jam,van,Urban,13,Grocery,2022-03-20 20:25:00,2022-03-20 20:30:00,5.0,19.884318574979222
fvgy105750544,34,4.7,22.310237,73.158921,22.360237,73.208921,2022-03-19,21:00:00,21:15:00,Sunny,Jam,motorcycle,Metropolitian,120,Cosmetics,2022-03-19 21:00:00,2022-03-19 21:15:00,15.0,7.573470125639261
zsdg293403765,35,4.8,25.453436,81.833167,25.563436,81.943167,2022-02-16,18:10:00,18:15:00,Fog,Medium,motorcycle,Metropolitian,220,Electronics,2022-02-16 18:10:00,2022-02-16 18:15:00,5.0,16.476371062936792
hlsm190725377,30,4.2,12.299524,76.64262,12.429524,76.77262,2022-03-25,17:40:00,17:55:00,Sandstorms,Medium,van,Metropolitian,185,Sports,2022-03-25 17:40:00,2022-03-25 17:55:00,15.0,20.207240425375993
ysql652484304,35,4.6,12.310972,76.659264,12.380972,76.729264,2022-04-02,20:40:00,20:45:00,Sandstorms,Jam,motorcycle,Metropolitian,53,Grocery,2022-04-02 20:40:00,2022-04-02 20:45:00,5.0,10.881199561003289
iiiy644457338,31,4.5,23.371292,85.327872,23.441292,85.397872,2022-03-18,19:40:00,19:55:00,Sandstorms,Jam,scooter,Metropolitian,165,Toys,2022-03-18 19:40:00,2022-03-18 19:55:00,15.0,10.564540523828766
cmtu563841448,26,4.8,17.438263,78.397865,17.518263,78.477865,2022-03-18,23:15:00,23:30:00,Stormy,Low,motorcycle,Urban,75,Outdoors,2022-03-18 23:15:00,2022-03-18 23:30:00,15.0,12.293290453034048
uokt003884026,22,4.5,18.554382,73.798206,18.574382,73.818206,2022-03-03,09:50:00,09:55:00,Sandstorms,Low,motorcycle,Metropolitian,90,Electronics,2022-03-03 09:50:00,2022-03-03 09:55:00,5.0,3.064335674796572
orbt262776568,38,4.1,12.939496,77.625999,13.029496,77.715999,2022-03-10,17:20:00,17:35:00,Stormy,Medium,van,Urban,195,Kitchen,2022-03-10 17:20:00,2022-03-10 17:35:00,15.0,13.97303705667121
kcem491971979,22,4.9,22.751234,75.88949,22.861234,75.99949,2022-03-08,23:00:00,23:05:00,Fog,Low,scooter,Metropolitian,125,Toys,2022-03-08 23:00:00,2022-03-08 23:05:00,5.0,16.63545121553746
pcnz318261997,34,4.8,21.149834,72.778666,21.189834,72.818666,2022-03-03,16:50:00,17:05:00,Stormy,Medium,scooter,Urban,130,Outdoors,2022-03-03 16:50:00,2022-03-03 17:05:00,15.0,6.081591883832577
pjrg141167659,37,4.0,17.483216,78.552111,17.543216,78.612111,2022-03-28,22:20:00,22:30:00,Stormy,Low,motorcycle,Metropolitian,165,Home,2022-03-28 22:20:00,2022-03-28 22:30:00,10.0,9.21912356761151
lhnk409666515,30,4.8,19.003517,72.82765,19.093517,72.91765,2022-03-12,21:35:00,21:40:00,Fog,Jam,motorcycle,Metropolitian,250,Outdoors,2022-03-12 21:35:00,2022-03-12 21:40:00,5.0,13.770769583770821
tngo418635100,39,4.9,27.160934,78.044095,27.220934,78.104095,2022-02-11,22:30:00,22:40:00,Cloudy,Low,scooter,Urban,85,Home,2022-02-11 22:30:00,2022-02-11 22:40:00,10.0,8.929086888936338
zwtk459626479,37,4.9,22.751857,75.866699,22.841857,75.956699,2022-03-16,21:30:00,21:40:00,Stormy,Jam,motorcycle,Metropolitian,150,Kitchen,2022-03-16 21:30:00,2022-03-16 21:40:00,10.0,13.611254468564427
myyg850392728,33,4.7,11.003681,76.975525,11.013681,76.985525,2022-03-21,08:25:00,08:40:00,Cloudy,Low,motorcycle,Metropolitian,75,Kitchen,2022-03-21 08:25:00,2022-03-21 08:40:00,15.0,1.558132234403597
rpgv705317876,37,4.8,11.000762,76.981876,11.060762,77.041876,2022-03-28,17:40:00,17:55:00,Sunny,Medium,motorcycle,Metropolitian,29,Grocery,2022-03-28 17:40:00,2022-03-28 17:55:00,15.0,9.348448896832888
gddd273722311,29,4.6,13.02978,80.208812,13.13978,80.318812,2022-04-02,19:50:00,20:00:00,Stormy,Jam,scooter,Metropolitian,135,Skincare,2022-04-02 19:50:00,2022-04-02 20:00:00,10.0,17.07478648593785
vevj093653898,35,4.5,11.003681,76.975525,11.053681,77.025525,2022-03-26,23:30:00,23:40:00,Windy,Low,scooter,Metropolitian,120,Kitchen,2022-03-26 23:30:00,2022-03-26 23:40:00,10.0,7.790401204068435
ydna220084800,28,4.8,12.311072,76.654878,12.441072,76.784878,2022-03-25,00:00:00,00:10:00,Stormy,Low,scooter,Metropolitian,85,Toys,2022-03-25 00:00:00,2022-03-25 00:10:00,10.0,20.20680429578236
igoc505138563,26,4.8,17.424114,78.347554,17.504114,78.427554,2022-03-06,17:25:00,17:35:00,Stormy,Medium,motorcycle,Metropolitian,105,Sports,2022-03-06 17:25:00,2022-03-06 17:35:00,10.0,12.29374566524453
ymif943402342,36,4.4,17.455894,78.375467,17.535894,78.455467,2022-03-25,17:55:00,18:10:00,Sandstorms,Medium,motorcycle,Metropolitian,155,Home,2022-03-25 17:55:00,2022-03-25 18:10:00,15.0,12.292722741488804
mcmp036146734,33,4.9,23.211529,77.419399,23.291529,77.499399,2022-02-18,17:55:00,18:00:00,Stormy,Medium,motorcycle,Metropolitian,115,Toys,2022-02-18 17:55:00,2022-02-18 18:00:00,5.0,12.080196181741478
pkzq337433128,37,4.9,30.905562,75.832841,30.915562,75.842841,2022-02-13,10:55:00,11:05:00,Fog,Low,motorcycle,Urban,75,Sports,2022-02-13 10:55:00,2022-02-13 11:05:00,10.0,1.490327105450187
ibkp448453575,36,4.8,13.049645,80.242268,13.109645,80.302268,2022-03-13,18:35:00,18:50:00,Sandstorms,Medium,scooter,Metropolitian,125,Books,2022-03-13 18:35:00,2022-03-13 18:50:00,15.0,9.313614929814461
xhyd753195828,31,4.5,13.054347,80.257221,13.144347,80.347221,2022-03-14,17:20:00,17:35:00,Fog,Medium,motorcycle,Metropolitian,175,Clothing,2022-03-14 17:20:00,2022-03-14 17:35:00,15.0,13.96987814180627
wkzs674084986,33,4.2,19.176269,72.836721,19.266269,72.926721,2022-03-18,18:35:00,18:50:00,Cloudy,Medium,scooter,Metropolitian,175,Jewelry,2022-03-18 18:35:00,2022-03-18 18:50:00,15.0,13.763977224427299
gesq588543542,25,4.9,12.310972,76.659264,12.330972,76.679264,2022-03-03,10:25:00,10:35:00,Stormy,Low,scooter,Urban,85,Snacks,2022-03-03 10:25:00,2022-03-03 10:35:00,10.0,3.109059104393339
uben846855062,37,4.8,26.911378,75.789034,27.041378,75.919034,2022-03-27,22:25:00,22:30:00,Sandstorms,Low,motorcycle,Urban,110,Skincare,2022-03-27 22:25:00,2022-03-27 22:30:00,5.0,19.36274047125199
youp193384380,20,4.7,11.003669,76.976494,11.033669,77.006494,2022-03-15,21:35:00,21:45:00,Cloudy,Jam,motorcycle,Metropolitian,22,Grocery,2022-03-15 21:35:00,2022-03-15 21:45:00,10.0,4.674318854029878
wzet741827909,36,4.7,22.760072,75.892574,22.840072,75.972574,2022-03-02,20:40:00,20:50:00,Fog,Jam,motorcycle,Metropolitian,200,Home,2022-03-02 20:40:00,2022-03-02 20:50:00,10.0,12.098761963862684
nlbg544108433,28,4.9,23.359407,85.325055,23.439407,85.405055,2022-03-06,17:40:00,17:55:00,Windy,Medium,scooter,Metropolitian,130,Home,2022-03-06 17:40:00,2022-03-06 17:55:00,15.0,12.074047498027545
ptac769288578,37,4.3,12.975377,77.696664,13.005377,77.726664,2022-03-11,22:35:00,22:45:00,Stormy,Low,motorcycle,Metropolitian,115,Apparel,2022-03-11 22:35:00,2022-03-11 22:45:00,10.0,4.6576255671474405
pvba664396924,22,4.8,26.913987,75.752891,27.023987,75.862891,2022-03-10,21:20:00,21:35:00,Windy,Jam,motorcycle,Metropolitian,95,Clothing,2022-03-10 21:20:00,2022-03-10 21:35:00,15.0,16.384334344091382
xorw327783758,20,3.1,10.994136,76.963303,11.064136,77.033303,2022-03-20,22:25:00,22:40:00,Sunny,Low,van,Metropolitian,215,Outdoors,2022-03-20 22:25:00,2022-03-20 22:40:00,15.0,10.906553214978015
mpve694806107,26,4.8,13.02978,80.208812,13.11978,80.298812,2022-03-27,21:50:00,21:55:00,Cloudy,Jam,motorcycle,Semi-Urban,235,Electronics,2022-03-27 21:50:00,2022-03-27 21:55:00,5.0,13.970556078644558
